author_openalex_id,topic,period_a_from,period_a_to,period_b_from,period_b_to,pubs_a,pubs_b,cites_a,cites_b,label
A5001798874,Geology and Paleoclimatology Research,1959,2014,2015,2026,2,0,0,0,Declining
A5001798874,Methane Hydrates and Related Phenomena,1959,2014,2015,2026,2,0,7,0,Declining
A5001810569,CO2 Sequestration and Geologic Interactions,1959,2014,2015,2026,0,2,0,6,Emerging
A5001810569,Extraction and Separation Processes,1959,2014,2015,2026,0,1,0,0,Emerging
A5001810569,Geochemistry and Elemental Analysis,1959,2014,2015,2026,0,1,0,4,Emerging
A5001810569,Geochemistry and Geologic Mapping,1959,2014,2015,2026,0,2,0,134,Emerging
A5001810569,Geological and Geophysical Studies,1959,2014,2015,2026,0,2,0,2,Emerging
A5001810569,Geological formations and processes,1959,2014,2015,2026,0,1,0,0,Emerging
A5001810569,Geological Modeling and Analysis,1959,2014,2015,2026,0,1,0,128,Emerging
A5001810569,Geology and Paleoclimatology Research,1959,2014,2015,2026,0,1,0,3,Emerging
A5001810569,Geophysics and Gravity Measurements,1959,2014,2015,2026,0,1,0,17,Emerging
A5001810569,Geothermal Energy Systems and Applications,1959,2014,2015,2026,0,1,0,0,Emerging
A5001810569,Global Energy and Sustainability Research,1959,2014,2015,2026,0,2,0,2,Emerging
A5001810569,GNSS positioning and interference,1959,2014,2015,2026,0,1,0,17,Emerging
A5001810569,Inertial Sensor and Navigation,1959,2014,2015,2026,0,1,0,17,Emerging
A5001810569,Marine and environmental studies,1959,2014,2015,2026,0,1,0,3,Emerging
A5001810569,Metal Extraction and Bioleaching,1959,2014,2015,2026,0,1,0,0,Emerging
A5001810569,Mineral Processing and Grinding,1959,2014,2015,2026,0,2,0,6,Emerging
A5001810569,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,0,3,0,7,Emerging
A5001810569,Radioactive element chemistry and processing,1959,2014,2015,2026,0,1,0,4,Emerging
A5001810569,Reservoir Engineering and Simulation Methods,1959,2014,2015,2026,0,1,0,2,Emerging
A5001810569,Scientific Computing and Data Management,1959,2014,2015,2026,0,1,0,128,Emerging
A5001819028,Drilling and Well Engineering,1959,2014,2015,2026,0,4,0,0,Emerging
A5001819028,Hydraulic Fracturing and Reservoir Analysis,1959,2014,2015,2026,0,2,0,0,Emerging
A5001819028,Reservoir Engineering and Simulation Methods,1959,2014,2015,2026,0,6,0,0,Emerging
A5001824361,Geological and Geophysical Studies,1959,2014,2015,2026,1,0,0,0,Declining
A5001824361,Geological Studies and Exploration,1959,2014,2015,2026,3,0,0,0,Declining
A5001824361,Geology and Paleoclimatology Research,1959,2014,2015,2026,6,0,7,0,Declining
A5001824361,Geomagnetism and Paleomagnetism Studies,1959,2014,2015,2026,5,0,0,0,Declining
A5001824361,Ichthyology and Marine Biology,1959,2014,2015,2026,1,0,0,0,Declining
A5001824361,Marine and environmental studies,1959,2014,2015,2026,1,0,7,0,Declining
A5001824361,Methane Hydrates and Related Phenomena,1959,2014,2015,2026,1,0,0,0,Declining
A5001824361,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,2,0,7,0,Declining
A5001840261,Geology and Paleoclimatology Research,1959,2014,2015,2026,0,1,0,1,Emerging
A5001840261,Marine and environmental studies,1959,2014,2015,2026,0,1,0,1,Emerging
A5001840261,Marine Biology and Ecology Research,1959,2014,2015,2026,0,1,0,1,Emerging
A5001869172,Geochemistry and Elemental Analysis,1959,2014,2015,2026,0,1,0,2,Emerging
A5001869172,Geological and Geochemical Analysis,1959,2014,2015,2026,0,1,0,2,Emerging
A5001869172,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,0,1,0,2,Emerging
A5001875934,earthquake and tectonic studies,1959,2014,2015,2026,1,0,812,0,Declining
A5001875934,Geochemistry and Geologic Mapping,1959,2014,2015,2026,1,0,817,0,Declining
A5001875934,Geological and Geochemical Analysis,1959,2014,2015,2026,2,0,1629,0,Declining
A5001875934,High-pressure geophysics and materials,1959,2014,2015,2026,1,0,812,0,Declining
A5001875934,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,1,0,817,0,Declining
A5001881816,Geological and Geochemical Analysis,1959,2014,2015,2026,0,1,0,1,Emerging
A5001881816,Geological and Geophysical Studies,1959,2014,2015,2026,0,1,0,1,Emerging
A5001881816,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,0,1,0,1,Emerging
A5001905156,Geological and Geochemical Analysis,1959,2014,2015,2026,0,1,0,4,Emerging
A5001905156,Geological and Geophysical Studies Worldwide,1959,2014,2015,2026,0,1,0,4,Emerging
A5001905156,Geology and Paleoclimatology Research,1959,2014,2015,2026,0,1,0,4,Emerging
A5001905568,Geological and Geochemical Analysis,1959,2014,2015,2026,1,0,23,0,Declining
A5001905568,Geology and Paleoclimatology Research,1959,2014,2015,2026,1,0,23,0,Declining
A5001905568,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,1,0,23,0,Declining
A5001915270,Fish Biology and Ecology Studies,1959,2014,2015,2026,1,0,18,0,Declining
A5001915270,Paleontology and Evolutionary Biology,1959,2014,2015,2026,1,0,18,0,Declining
A5001942958,Geological and Geochemical Analysis,1959,2014,2015,2026,0,1,0,9,Emerging
A5001942958,Geological Studies and Exploration,1959,2014,2015,2026,0,1,0,0,Emerging
A5001942958,Geology and Paleoclimatology Research,1959,2014,2015,2026,0,1,0,9,Emerging
A5001942958,Geotechnical and Geomechanical Engineering,1959,2014,2015,2026,0,1,0,0,Emerging
A5001942958,Hydrocarbon exploration and reservoir analysis,1959,2014,2015,2026,0,1,0,0,Emerging
A5001942958,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,0,1,0,9,Emerging
A5001961127,earthquake and tectonic studies,1959,2014,2015,2026,0,1,0,6,Emerging
A5001961127,Geological and Geochemical Analysis,1959,2014,2015,2026,0,1,0,6,Emerging
A5001961554,Geological and Geochemical Analysis,1959,2014,2015,2026,0,1,0,39,Emerging
A5001961554,Geological Formations and Processes Exploration,1959,2014,2015,2026,0,1,0,39,Emerging
A5001961554,Geological Studies and Exploration,1959,2014,2015,2026,0,1,0,39,Emerging
A5001963926,Geological formations and processes,1959,2014,2015,2026,0,1,0,36,Emerging
A5001963926,Hydrocarbon exploration and reservoir analysis,1959,2014,2015,2026,0,1,0,36,Emerging
A5001963926,Methane Hydrates and Related Phenomena,1959,2014,2015,2026,0,1,0,36,Emerging
A5001972788,Geological and Geochemical Analysis,1959,2014,2015,2026,1,0,155,0,Declining
A5001972788,Geology and Paleoclimatology Research,1959,2014,2015,2026,1,0,155,0,Declining
A5001972788,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,1,0,155,0,Declining
A5001977635,Evolution and Paleontology Studies,1959,2014,2015,2026,1,0,126,0,Declining
A5001977635,Paleontology and Evolutionary Biology,1959,2014,2015,2026,1,0,126,0,Declining
A5001977635,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,1,0,126,0,Declining
A5002010059,Geological and Geochemical Analysis,1959,2014,2015,2026,0,1,0,60,Emerging
A5002010059,Geology and Paleoclimatology Research,1959,2014,2015,2026,0,1,0,60,Emerging
A5002010059,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,0,1,0,60,Emerging
A5002041459,Aeolian processes and effects,1959,2014,2015,2026,0,1,0,0,Emerging
A5002041459,Calcium Carbonate Crystallization and Inhibition,1959,2014,2015,2026,0,2,0,1,Emerging
A5002041459,CO2 Sequestration and Geologic Interactions,1959,2014,2015,2026,0,2,0,1,Emerging
A5002041459,Geochemistry and Elemental Analysis,1959,2014,2015,2026,0,1,0,7,Emerging
A5002041459,Geochemistry and Geologic Mapping,1959,2014,2015,2026,0,3,0,20,Emerging
A5002041459,Geological and Geochemical Analysis,1959,2014,2015,2026,1,0,27,0,Declining
A5002041459,Geological and Geophysical Studies,1959,2014,2015,2026,0,1,0,11,Emerging
A5002041459,Geological formations and processes,1959,2014,2015,2026,1,7,27,95,Strong surge
A5002041459,Geology and Paleoclimatology Research,1959,2014,2015,2026,1,2,27,11,Declining
A5002041459,Heavy metals in environment,1959,2014,2015,2026,0,1,0,11,Emerging
A5002041459,Hydrocarbon exploration and reservoir analysis,1959,2014,2015,2026,0,5,0,33,Emerging
A5002041459,Hydrology and Sediment Transport Processes,1959,2014,2015,2026,0,3,0,73,Emerging
A5002041459,Landslides and related hazards,1959,2014,2015,2026,0,1,0,34,Emerging
A5002041459,Methane Hydrates and Related Phenomena,1959,2014,2015,2026,0,1,0,0,Emerging
A5002041459,Mineral Processing and Grinding,1959,2014,2015,2026,0,1,0,2,Emerging
A5002041459,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,0,1,0,1,Emerging
A5002041459,Radioactivity and Radon Measurements,1959,2014,2015,2026,0,1,0,7,Emerging
A5002041459,Soil erosion and sediment transport,1959,2014,2015,2026,0,2,0,39,Emerging
A5002041459,Spectroscopy and Chemometric Analyses,1959,2014,2015,2026,0,1,0,2,Emerging
A5002064277,Geological formations and processes,1959,2014,2015,2026,1,0,0,0,Declining
A5002064277,Geological Formations and Processes Exploration,1959,2014,2015,2026,1,0,0,0,Declining
A5002064277,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,1,0,0,0,Declining
A5002086129,Aeolian processes and effects,1959,2014,2015,2026,0,1,0,6,Emerging
A5002086129,Geochemistry and Elemental Analysis,1959,2014,2015,2026,0,1,0,20,Emerging
A5002086129,Geochemistry and Geologic Mapping,1959,2014,2015,2026,0,1,0,35,Emerging
A5002086129,Geological and Geophysical Studies,1959,2014,2015,2026,0,1,0,44,Emerging
A5002086129,Geological formations and processes,1959,2014,2015,2026,0,4,0,94,Emerging
A5002086129,Geology and Paleoclimatology Research,1959,2014,2015,2026,0,3,0,35,Emerging
A5002086129,Hydrocarbon exploration and reservoir analysis,1959,2014,2015,2026,0,4,0,129,Emerging
A5002086129,Methane Hydrates and Related Phenomena,1959,2014,2015,2026,0,1,0,41,Emerging
A5002086129,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,0,2,0,61,Emerging
A5002108428,Geochemistry and Geologic Mapping,1959,2014,2015,2026,0,2,0,26,Emerging
A5002108428,Geological Studies and Exploration,1959,2014,2015,2026,0,1,0,17,Emerging
A5002108428,Hydrocarbon exploration and reservoir analysis,1959,2014,2015,2026,0,2,0,26,Emerging
A5002108428,Petroleum Processing and Analysis,1959,2014,2015,2026,0,1,0,9,Emerging
A5002154203,Climate Change Communication and Perception,1959,2014,2015,2026,1,0,36,0,Declining
A5002154203,Environmental Education and Sustainability,1959,2014,2015,2026,1,0,36,0,Declining
A5002154203,Social Acceptance of Renewable Energy,1959,2014,2015,2026,1,0,36,0,Declining
A5002161250,earthquake and tectonic studies,1959,2014,2015,2026,0,1,0,5,Emerging
A5002161250,Evolution and Paleontology Studies,1959,2014,2015,2026,3,1,16,0,Declining
A5002161250,Geological and Geophysical Studies,1959,2014,2015,2026,0,1,0,0,Emerging
A5002161250,Geological formations and processes,1959,2014,2015,2026,1,2,6,0,Declining
A5002161250,Geological Formations and Processes Exploration,1959,2014,2015,2026,4,0,168,0,Declining
A5002161250,Geology and Paleoclimatology Research,1959,2014,2015,2026,9,4,187,5,Declining
A5002161250,Marine and environmental studies,1959,2014,2015,2026,1,0,6,0,Declining
A5002161250,Marine Biology and Ecology Research,1959,2014,2015,2026,1,1,2,0,Declining
A5002161250,Maritime and Coastal Archaeology,1959,2014,2015,2026,0,1,0,0,Emerging
A5002161250,Methane Hydrates and Related Phenomena,1959,2014,2015,2026,0,2,0,0,Emerging
A5002161250,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,8,2,185,5,Declining
A5002161250,Pleistocene-Era Hominins and Archaeology,1959,2014,2015,2026,1,0,7,0,Declining
A5002170681,Atmospheric and Environmental Gas Dynamics,1959,2014,2015,2026,0,1,0,11,Emerging
A5002170681,Hydrocarbon exploration and reservoir analysis,1959,2014,2015,2026,0,1,0,11,Emerging
A5002170681,Methane Hydrates and Related Phenomena,1959,2014,2015,2026,0,1,0,11,Emerging
A5002208245,Geological and Geophysical Studies,1959,2014,2015,2026,0,1,0,14,Emerging
A5002208245,Hydrocarbon exploration and reservoir analysis,1959,2014,2015,2026,0,1,0,14,Emerging
A5002208245,NMR spectroscopy and applications,1959,2014,2015,2026,0,1,0,14,Emerging
A5002219854,"Aging, Elder Care, and Social Issues",1959,2014,2015,2026,1,0,0,0,Declining
A5002219854,Evolution and Paleontology Studies,1959,2014,2015,2026,1,0,0,0,Declining
A5002219854,Geological and Geophysical Studies,1959,2014,2015,2026,2,0,44,0,Declining
A5002219854,Geological and Geophysical Studies Worldwide,1959,2014,2015,2026,1,0,15,0,Declining
A5002219854,Geological formations and processes,1959,2014,2015,2026,1,0,15,0,Declining
A5002219854,Geology and Paleoclimatology Research,1959,2014,2015,2026,4,0,127,0,Declining
A5002219854,"Health, Medicine and Society",1959,2014,2015,2026,1,0,0,0,Declining
A5002219854,Hermeneutics and Narrative Identity,1959,2014,2015,2026,1,0,0,0,Declining
A5002219854,Isotope Analysis in Ecology,1959,2014,2015,2026,1,0,83,0,Declining
A5002219854,Marine Biology and Ecology Research,1959,2014,2015,2026,1,0,83,0,Declining
A5002219854,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,4,0,59,0,Declining
A5002233739,Evolution and Paleontology Studies,1959,2014,2015,2026,1,0,300,0,Declining
A5002233739,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,1,0,300,0,Declining
A5002233739,Plant Diversity and Evolution,1959,2014,2015,2026,1,0,300,0,Declining
A5002235823,earthquake and tectonic studies,1959,2014,2015,2026,0,1,0,36,Emerging
A5002235823,Geological and Geochemical Analysis,1959,2014,2015,2026,0,1,0,36,Emerging
A5002235823,Geological formations and processes,1959,2014,2015,2026,0,1,0,36,Emerging
A5002249331,earthquake and tectonic studies,1959,2014,2015,2026,1,0,76,0,Declining
A5002249331,Geological formations and processes,1959,2014,2015,2026,1,0,76,0,Declining
A5002249331,Geology and Paleoclimatology Research,1959,2014,2015,2026,2,0,204,0,Declining
A5002249331,Hydrocarbon exploration and reservoir analysis,1959,2014,2015,2026,1,0,128,0,Declining
A5002249331,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,1,0,128,0,Declining
A5002257432,Geological and Geophysical Studies,1959,2014,2015,2026,1,0,61,0,Declining
A5002257432,Geological formations and processes,1959,2014,2015,2026,3,0,90,0,Declining
A5002257432,Geology and Paleoclimatology Research,1959,2014,2015,2026,2,0,29,0,Declining
A5002257432,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,3,0,90,0,Declining
A5002268178,Geological and Geochemical Analysis,1959,2014,2015,2026,0,1,0,7,Emerging
A5002268178,Hydrocarbon exploration and reservoir analysis,1959,2014,2015,2026,0,1,0,7,Emerging
A5002268178,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,0,1,0,7,Emerging
A5002305567,Calcium Carbonate Crystallization and Inhibition,1959,2014,2015,2026,0,1,0,0,Emerging
A5002305567,Hydrocarbon exploration and reservoir analysis,1959,2014,2015,2026,0,1,0,0,Emerging
A5002305567,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,0,1,0,0,Emerging
A5002329171,Archaeology and Historical Studies,1959,2014,2015,2026,0,1,0,18,Emerging
A5002329171,Marine and environmental studies,1959,2014,2015,2026,0,1,0,18,Emerging
A5002329171,Maritime and Coastal Archaeology,1959,2014,2015,2026,0,1,0,18,Emerging
A5002382844,Archaeological and Geological Studies,1959,2014,2015,2026,1,0,4,0,Declining
A5002382844,Archaeological and Historical Studies,1959,2014,2015,2026,1,0,4,0,Declining
A5002382844,Cephalopods and Marine Biology,1959,2014,2015,2026,1,0,14,0,Declining
A5002382844,Geological and Geophysical Studies Worldwide,1959,2014,2015,2026,3,0,35,0,Declining
A5002382844,Geological formations and processes,1959,2014,2015,2026,2,0,34,0,Declining
A5002382844,Geology and Paleoclimatology Research,1959,2014,2015,2026,1,0,15,0,Declining
A5002382844,Marine and fisheries research,1959,2014,2015,2026,1,0,14,0,Declining
A5002382844,Marine Biology and Ecology Research,1959,2014,2015,2026,2,0,14,0,Declining
A5002382844,Mediterranean and Iberian flora and fauna,1959,2014,2015,2026,1,0,4,0,Declining
A5002382844,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,2,0,19,0,Declining
A5002404167,Geochemistry and Geologic Mapping,1959,2014,2015,2026,1,0,0,0,Declining
A5002404167,Geology and Paleoclimatology Research,1959,2014,2015,2026,1,0,0,0,Declining
A5002404167,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,1,0,0,0,Declining
A5002505748,Climate Change Communication and Perception,1959,2014,2015,2026,1,0,36,0,Declining
A5002505748,Environmental Education and Sustainability,1959,2014,2015,2026,1,0,36,0,Declining
A5002505748,Social Acceptance of Renewable Energy,1959,2014,2015,2026,1,0,36,0,Declining
A5002509945,Coastal wetland ecosystem dynamics,1959,2014,2015,2026,0,1,0,4,Emerging
A5002509945,Environmental DNA in Biodiversity Studies,1959,2014,2015,2026,0,1,0,4,Emerging
A5002509945,Microbial Community Ecology and Physiology,1959,2014,2015,2026,0,1,0,4,Emerging
A5002575277,Geochemistry and Elemental Analysis,1959,2014,2015,2026,0,1,0,0,Emerging
A5002575277,Geological and Geochemical Analysis,1959,2014,2015,2026,0,1,0,0,Emerging
A5002575277,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,0,1,0,0,Emerging
A5002608700,Geochemistry and Geologic Mapping,1959,2014,2015,2026,0,1,0,0,Emerging
A5002608700,Geological formations and processes,1959,2014,2015,2026,0,1,0,2,Emerging
A5002608700,Hydrocarbon exploration and reservoir analysis,1959,2014,2015,2026,0,2,0,2,Emerging
A5002608700,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,0,1,0,2,Emerging
A5002608700,Reservoir Engineering and Simulation Methods,1959,2014,2015,2026,0,1,0,0,Emerging
A5002610117,Geology and Paleoclimatology Research,1959,2014,2015,2026,0,1,0,20,Emerging
A5002610117,Methane Hydrates and Related Phenomena,1959,2014,2015,2026,0,1,0,20,Emerging
A5002610117,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,0,1,0,20,Emerging
A5002619351,Geochemistry and Geologic Mapping,1959,2014,2015,2026,1,0,23,0,Declining
A5002619351,Geological and Geochemical Analysis,1959,2014,2015,2026,2,0,23,0,Declining
A5002619351,Geological and Geophysical Studies,1959,2014,2015,2026,2,0,23,0,Declining
A5002619351,Geological Studies and Exploration,1959,2014,2015,2026,1,0,0,0,Declining
A5002652428,Archaeological and Geological Studies,1959,2014,2015,2026,1,0,2,0,Declining
A5002652428,Archaeological and Historical Studies,1959,2014,2015,2026,1,0,2,0,Declining
A5002652428,Geological and Geophysical Studies Worldwide,1959,2014,2015,2026,1,0,2,0,Declining
A5002668684,Geochemistry and Elemental Analysis,1959,2014,2015,2026,0,1,0,8,Emerging
A5002668684,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,0,1,0,8,Emerging
A5002668684,Radioactive element chemistry and processing,1959,2014,2015,2026,0,1,0,8,Emerging
A5002671147,earthquake and tectonic studies,1959,2014,2015,2026,11,4,1115,188,Declining
