author_openalex_id,topic,year,pubs,cites
A5002041459,Hydrocarbon exploration and reservoir analysis,2021,2,22
A5002041459,Hydrocarbon exploration and reservoir analysis,2025,1,0
A5002041459,Hydrocarbon exploration and reservoir analysis,2026,1,0
A5002041459,Hydrology and Sediment Transport Processes,2015,2,73
A5002041459,Hydrology and Sediment Transport Processes,2021,1,0
A5002041459,Landslides and related hazards,2015,1,34
A5002041459,Methane Hydrates and Related Phenomena,2025,1,0
A5002041459,Mineral Processing and Grinding,2021,1,2
A5002041459,Paleontology and Stratigraphy of Fossils,2026,1,0
A5002041459,Radioactivity and Radon Measurements,2025,1,7
A5002041459,Soil erosion and sediment transport,2015,1,39
A5002041459,Soil erosion and sediment transport,2021,1,0
A5002041459,Spectroscopy and Chemometric Analyses,2021,1,2
A5002064277,Geological formations and processes,2005,1,0
A5002064277,Geological Formations and Processes Exploration,2005,1,0
A5002064277,Paleontology and Stratigraphy of Fossils,2005,1,0
A5002086129,Aeolian processes and effects,2019,1,6
A5002086129,Geochemistry and Elemental Analysis,2016,1,20
A5002086129,Geochemistry and Geologic Mapping,2016,1,35
A5002086129,Geological and Geophysical Studies,2016,1,44
A5002086129,Geological formations and processes,2016,2,79
A5002086129,Geological formations and processes,2018,1,9
A5002086129,Geological formations and processes,2019,1,6
A5002086129,Geology and Paleoclimatology Research,2016,1,20
A5002086129,Geology and Paleoclimatology Research,2018,1,9
A5002086129,Geology and Paleoclimatology Research,2019,1,6
A5002086129,Hydrocarbon exploration and reservoir analysis,2016,2,79
A5002086129,Hydrocarbon exploration and reservoir analysis,2017,1,40
A5002086129,Hydrocarbon exploration and reservoir analysis,2018,1,9
A5002086129,Methane Hydrates and Related Phenomena,2017,1,40
A5002086129,Paleontology and Stratigraphy of Fossils,2016,1,20
A5002086129,Paleontology and Stratigraphy of Fossils,2017,1,40
A5002108428,Geochemistry and Geologic Mapping,2019,1,17
A5002108428,Geochemistry and Geologic Mapping,2021,1,9
A5002108428,Geological Studies and Exploration,2019,1,17
A5002108428,Hydrocarbon exploration and reservoir analysis,2019,1,17
A5002108428,Hydrocarbon exploration and reservoir analysis,2021,1,9
A5002108428,Petroleum Processing and Analysis,2021,1,9
A5002154203,Climate Change Communication and Perception,2013,1,36
A5002154203,Environmental Education and Sustainability,2013,1,36
A5002154203,Social Acceptance of Renewable Energy,2013,1,36
A5002161250,Evolution and Paleontology Studies,2009,1,4
A5002161250,Evolution and Paleontology Studies,2010,1,5
A5002161250,Evolution and Paleontology Studies,2011,1,7
A5002161250,Evolution and Paleontology Studies,2023,1,0
A5002161250,Geological and Geophysical Studies,2024,1,0
A5002161250,Geological formations and processes,2008,1,6
A5002161250,Geological formations and processes,2023,1,0
A5002161250,Geological formations and processes,2025,1,0
A5002161250,Geological Formations and Processes Exploration,2007,1,6
A5002161250,Geological Formations and Processes Exploration,2008,1,22
A5002161250,Geological Formations and Processes Exploration,2010,2,138
A5002161250,Geology and Paleoclimatology Research,2008,2,28
A5002161250,Geology and Paleoclimatology Research,2009,1,4
A5002161250,Geology and Paleoclimatology Research,2010,3,143
A5002161250,Geology and Paleoclimatology Research,2011,2,9
A5002161250,Geology and Paleoclimatology Research,2014,1,1
A5002161250,Geology and Paleoclimatology Research,2022,1,0
A5002161250,Geology and Paleoclimatology Research,2023,1,0
A5002161250,Geology and Paleoclimatology Research,2024,1,0
A5002161250,Marine and environmental studies,2007,1,6
A5002161250,Marine Biology and Ecology Research,2011,1,2
A5002161250,Marine Biology and Ecology Research,2025,1,0
A5002161250,Maritime and Coastal Archaeology,2022,1,0
A5002161250,Methane Hydrates and Related Phenomena,2022,1,0
A5002161250,Methane Hydrates and Related Phenomena,2024,1,0
A5002161250,Paleontology and Stratigraphy of Fossils,2007,1,6
A5002161250,Paleontology and Stratigraphy of Fossils,2008,2,28
A5002161250,Paleontology and Stratigraphy of Fossils,2009,1,4
A5002161250,Paleontology and Stratigraphy of Fossils,2010,3,143
A5002161250,Paleontology and Stratigraphy of Fossils,2011,1,2
A5002161250,Paleontology and Stratigraphy of Fossils,2025,1,0
A5002161250,Pleistocene-Era Hominins and Archaeology,2011,1,7
A5002170681,Atmospheric and Environmental Gas Dynamics,2024,1,11
A5002170681,Hydrocarbon exploration and reservoir analysis,2024,1,11
A5002170681,Methane Hydrates and Related Phenomena,2024,1,11
A5002208245,Geological and Geophysical Studies,2020,1,14
A5002208245,Hydrocarbon exploration and reservoir analysis,2020,1,14
A5002208245,NMR spectroscopy and applications,2020,1,14
A5002219854,"Aging, Elder Care, and Social Issues",1996,1,0
A5002219854,Evolution and Paleontology Studies,1997,1,0
A5002219854,Geological and Geophysical Studies,1995,2,44
A5002219854,Geological and Geophysical Studies Worldwide,1998,1,15
A5002219854,Geological formations and processes,1998,1,15
A5002219854,Geology and Paleoclimatology Research,1995,2,44
A5002219854,Geology and Paleoclimatology Research,1997,1,0
A5002219854,Geology and Paleoclimatology Research,2001,1,83
A5002219854,"Health, Medicine and Society",1996,1,0
A5002219854,Hermeneutics and Narrative Identity,1996,1,0
A5002219854,Isotope Analysis in Ecology,2001,1,83
A5002219854,Marine Biology and Ecology Research,2001,1,83
A5002219854,Paleontology and Stratigraphy of Fossils,1995,2,44
A5002219854,Paleontology and Stratigraphy of Fossils,1997,1,0
A5002219854,Paleontology and Stratigraphy of Fossils,1998,1,15
A5002233739,Evolution and Paleontology Studies,1997,1,300
A5002233739,Paleontology and Stratigraphy of Fossils,1997,1,300
A5002233739,Plant Diversity and Evolution,1997,1,300
A5002235823,earthquake and tectonic studies,2023,1,36
A5002235823,Geological and Geochemical Analysis,2023,1,36
A5002235823,Geological formations and processes,2023,1,36
A5002249331,earthquake and tectonic studies,2001,1,76
A5002249331,Geological formations and processes,2001,1,76
A5002249331,Geology and Paleoclimatology Research,2001,1,76
A5002249331,Geology and Paleoclimatology Research,2005,1,128
A5002249331,Hydrocarbon exploration and reservoir analysis,2005,1,128
A5002249331,Paleontology and Stratigraphy of Fossils,2005,1,128
A5002257432,Geological and Geophysical Studies,2005,1,60
A5002257432,Geological formations and processes,1981,1,26
A5002257432,Geological formations and processes,2000,1,2
A5002257432,Geological formations and processes,2005,1,60
A5002257432,Geology and Paleoclimatology Research,1981,1,26
A5002257432,Geology and Paleoclimatology Research,2000,1,2
A5002257432,Paleontology and Stratigraphy of Fossils,1981,1,26
A5002257432,Paleontology and Stratigraphy of Fossils,2000,1,2
A5002257432,Paleontology and Stratigraphy of Fossils,2005,1,60
A5002268178,Geological and Geochemical Analysis,2021,1,7
A5002268178,Hydrocarbon exploration and reservoir analysis,2021,1,7
A5002268178,Paleontology and Stratigraphy of Fossils,2021,1,7
A5002305567,Calcium Carbonate Crystallization and Inhibition,2026,1,0
A5002305567,Hydrocarbon exploration and reservoir analysis,2026,1,0
A5002305567,Paleontology and Stratigraphy of Fossils,2026,1,0
A5002329171,Archaeology and Historical Studies,2024,1,18
A5002329171,Marine and environmental studies,2024,1,18
A5002329171,Maritime and Coastal Archaeology,2024,1,18
A5002382844,Archaeological and Geological Studies,2005,1,4
A5002382844,Archaeological and Historical Studies,2005,1,4
A5002382844,Cephalopods and Marine Biology,2008,1,14
A5002382844,Geological and Geophysical Studies Worldwide,2002,1,19
A5002382844,Geological and Geophysical Studies Worldwide,2003,1,1
A5002382844,Geological and Geophysical Studies Worldwide,2005,1,14
A5002382844,Geological formations and processes,2002,1,19
A5002382844,Geological formations and processes,2005,1,14
A5002382844,Geology and Paleoclimatology Research,2005,1,14
A5002382844,Marine and fisheries research,2008,1,14
A5002382844,Marine Biology and Ecology Research,2008,2,14
A5002382844,Mediterranean and Iberian flora and fauna,2005,1,4
A5002382844,Paleontology and Stratigraphy of Fossils,2002,1,19
A5002382844,Paleontology and Stratigraphy of Fossils,2008,1,0
A5002404167,Geochemistry and Geologic Mapping,2000,1,0
A5002404167,Geology and Paleoclimatology Research,2000,1,0
A5002404167,Paleontology and Stratigraphy of Fossils,2000,1,0
A5002505748,Climate Change Communication and Perception,2013,1,36
A5002505748,Environmental Education and Sustainability,2013,1,36
A5002505748,Social Acceptance of Renewable Energy,2013,1,36
A5002509945,Coastal wetland ecosystem dynamics,2024,1,4
A5002509945,Environmental DNA in Biodiversity Studies,2024,1,4
A5002509945,Microbial Community Ecology and Physiology,2024,1,4
A5002575277,Geochemistry and Elemental Analysis,2025,1,0
A5002575277,Geological and Geochemical Analysis,2025,1,0
A5002575277,Paleontology and Stratigraphy of Fossils,2025,1,0
A5002608700,Geochemistry and Geologic Mapping,2023,1,0
A5002608700,Geological formations and processes,2017,1,2
A5002608700,Hydrocarbon exploration and reservoir analysis,2017,1,2
A5002608700,Hydrocarbon exploration and reservoir analysis,2023,1,0
A5002608700,Paleontology and Stratigraphy of Fossils,2017,1,2
A5002608700,Reservoir Engineering and Simulation Methods,2023,1,0
A5002610117,Geology and Paleoclimatology Research,2022,1,20
A5002610117,Methane Hydrates and Related Phenomena,2022,1,20
A5002610117,Paleontology and Stratigraphy of Fossils,2022,1,20
A5002619351,Geochemistry and Geologic Mapping,2010,1,23
A5002619351,Geological and Geochemical Analysis,2008,1,0
A5002619351,Geological and Geochemical Analysis,2010,1,23
A5002619351,Geological and Geophysical Studies,2008,1,0
A5002619351,Geological and Geophysical Studies,2010,1,23
A5002619351,Geological Studies and Exploration,2008,1,0
A5002652428,Archaeological and Geological Studies,2005,1,2
A5002652428,Archaeological and Historical Studies,2005,1,2
A5002652428,Geological and Geophysical Studies Worldwide,2005,1,2
A5002668684,Geochemistry and Elemental Analysis,2021,1,8
A5002668684,Paleontology and Stratigraphy of Fossils,2021,1,8
A5002668684,Radioactive element chemistry and processing,2021,1,8
A5002671147,earthquake and tectonic studies,2006,3,40
A5002671147,earthquake and tectonic studies,2007,1,200
A5002671147,earthquake and tectonic studies,2008,1,237
A5002671147,earthquake and tectonic studies,2009,2,115
A5002671147,earthquake and tectonic studies,2012,1,187
A5002671147,earthquake and tectonic studies,2014,3,336
A5002671147,earthquake and tectonic studies,2015,3,142
A5002671147,earthquake and tectonic studies,2020,1,46
A5002671147,Geochemistry and Geologic Mapping,2006,1,0
A5002671147,Geochemistry and Geologic Mapping,2008,1,0
A5002671147,Geochemistry and Geologic Mapping,2014,2,225
A5002671147,Geochemistry and Geologic Mapping,2015,1,57
A5002671147,Geochemistry and Geologic Mapping,2017,1,661
A5002671147,Geochemistry and Geologic Mapping,2019,1,8
A5002671147,Geochemistry and Geologic Mapping,2020,1,46
A5002671147,Geological and Geochemical Analysis,2006,3,40
A5002671147,Geological and Geochemical Analysis,2007,2,456
A5002671147,Geological and Geochemical Analysis,2008,2,237
A5002671147,Geological and Geochemical Analysis,2009,2,115
A5002671147,Geological and Geochemical Analysis,2012,1,187
A5002671147,Geological and Geochemical Analysis,2013,1,316
A5002671147,Geological and Geochemical Analysis,2014,3,336
A5002671147,Geological and Geochemical Analysis,2015,5,199
A5002671147,Geological and Geochemical Analysis,2017,1,661
A5002671147,Geological and Geochemical Analysis,2018,1,0
A5002671147,Geological and Geochemical Analysis,2019,6,21
A5002671147,Geological and Geochemical Analysis,2020,2,103
A5002671147,Geological and Geophysical Studies,2009,1,0
A5002671147,Geological and Geophysical Studies,2015,1,0
A5002671147,Geological and Geophysical Studies,2018,2,0
A5002671147,Geological and Geophysical Studies,2019,7,13
A5002671147,Geological formations and processes,2007,1,256
A5002671147,Geological formations and processes,2015,1,0
A5002671147,Geological formations and processes,2018,1,0
A5002671147,Geological formations and processes,2019,3,13
A5002671147,Geological Studies and Exploration,2018,1,0
A5002671147,High-pressure geophysics and materials,2006,1,30
A5002671147,High-pressure geophysics and materials,2007,1,200
A5002671147,High-pressure geophysics and materials,2008,1,237
A5002671147,High-pressure geophysics and materials,2009,1,115
A5002671147,High-pressure geophysics and materials,2012,1,187
A5002671147,High-pressure geophysics and materials,2013,1,316
A5002671147,High-pressure geophysics and materials,2014,1,111
A5002671147,High-pressure geophysics and materials,2015,2,113
A5002671147,High-pressure geophysics and materials,2017,1,661
A5002671147,High-pressure geophysics and materials,2019,1,8
A5002671147,High-pressure geophysics and materials,2020,1,57
A5002671147,Paleontology and Stratigraphy of Fossils,2007,1,256
A5002671147,Paleontology and Stratigraphy of Fossils,2013,1,316
A5002671147,Paleontology and Stratigraphy of Fossils,2015,2,86
A5002671147,Paleontology and Stratigraphy of Fossils,2018,1,0
A5002671147,Paleontology and Stratigraphy of Fossils,2020,1,57
A5002671147,Rock Mechanics and Modeling,2006,1,10
A5002765633,Arctic and Antarctic ice dynamics,1967,1,4
A5002765633,Climate change and permafrost,1967,1,4
A5002765633,Freezing and Crystallization Processes,1967,1,4
A5002793923,Hydraulic Fracturing and Reservoir Analysis,2011,1,0
A5002793923,Reservoir Engineering and Simulation Methods,2011,1,0
A5002793923,Seismic Imaging and Inversion Techniques,2011,1,0
A5002830228,Geochemistry and Elemental Analysis,2018,1,29
A5002830228,Hydrocarbon exploration and reservoir analysis,2018,1,29
A5002830228,Paleontology and Stratigraphy of Fossils,2018,1,29
A5002859780,Coal and Its By-products,2014,1,5
A5002859780,Coal Properties and Utilization,2014,1,5
A5002859780,Drilling and Well Engineering,2008,1,1
A5002859780,Drilling and Well Engineering,2014,1,0
A5002859780,Geological and Geophysical Studies,1991,1,0
A5002859780,Geological and Geophysical Studies,2010,1,0
A5002859780,Geological and Geophysical Studies,2019,1,2
A5002859780,Geological formations and processes,2001,1,56
A5002859780,Geological formations and processes,2019,1,2
A5002859780,Geological Studies and Exploration,1991,1,0
A5002859780,Geology and Paleoclimatology Research,2001,1,56
A5002859780,Hydraulic Fracturing and Reservoir Analysis,2008,2,1
A5002859780,Hydraulic Fracturing and Reservoir Analysis,2010,1,0
A5002859780,Hydrocarbon exploration and reservoir analysis,1991,1,0
A5002859780,Hydrocarbon exploration and reservoir analysis,2008,1,0
A5002859780,Hydrocarbon exploration and reservoir analysis,2010,1,0
A5002859780,Hydrocarbon exploration and reservoir analysis,2014,1,5
A5002859780,Hydrocarbon exploration and reservoir analysis,2019,1,2
A5002859780,Methane Hydrates and Related Phenomena,2014,1,0
A5002859780,Offshore Engineering and Technologies,2014,1,0
A5002859780,Paleontology and Stratigraphy of Fossils,2001,1,56
A5002859780,Reservoir Engineering and Simulation Methods,2008,1,0
A5002859780,Seismic Imaging and Inversion Techniques,2008,1,1
A5002925127,Geological formations and processes,2024,1,9
A5002925127,Geological Formations and Processes Exploration,1998,1,24
A5002925127,Geological Studies and Exploration,1998,1,24
A5002925127,Geology and Paleoclimatology Research,2024,1,9
A5002925127,Hydrocarbon exploration and reservoir analysis,2024,1,9
A5002925127,Marine and environmental studies,1998,1,24
